time,State,Value,Variable,Date,Month,Year,State_Code
1957-02-01,Texas,45.7,Min Temperature,1957-02-01,2,1957,TX
1957-03-01,Texas,43.5,Min Temperature,1957-03-01,3,1957,TX
1957-04-01,Texas,51.5,Min Temperature,1957-04-01,4,1957,TX
1957-05-01,Texas,60.5,Min Temperature,1957-05-01,5,1957,TX
1957-06-01,Texas,67.6,Min Temperature,1957-06-01,6,1957,TX
1957-07-01,Texas,71.5,Min Temperature,1957-07-01,7,1957,TX
1957-08-01,Texas,70.1,Min Temperature,1957-08-01,8,1957,TX
1957-09-01,Texas,61.5,Min Temperature,1957-09-01,9,1957,TX
1957-10-01,Texas,51.9,Min Temperature,1957-10-01,10,1957,TX
1957-11-01,Texas,41.0,Min Temperature,1957-11-01,11,1957,TX
1957-12-01,Texas,36.8,Min Temperature,1957-12-01,12,1957,TX
1958-01-01,Texas,32.0,Min Temperature,1958-01-01,1,1958,TX
1958-02-01,Texas,35.0,Min Temperature,1958-02-01,2,1958,TX
1958-03-01,Texas,39.1,Min Temperature,1958-03-01,3,1958,TX
1958-04-01,Texas,50.8,Min Temperature,1958-04-01,4,1958,TX
1958-05-01,Texas,60.3,Min Temperature,1958-05-01,5,1958,TX
1958-06-01,Texas,69.1,Min Temperature,1958-06-01,6,1958,TX
1958-07-01,Texas,71.3,Min Temperature,1958-07-01,7,1958,TX
1958-08-01,Texas,69.9,Min Temperature,1958-08-01,8,1958,TX
1958-09-01,Texas,66.6,Min Temperature,1958-09-01,9,1958,TX
1958-10-01,Texas,54.3,Min Temperature,1958-10-01,10,1958,TX
1958-11-01,Texas,42.8,Min Temperature,1958-11-01,11,1958,TX
1958-12-01,Texas,31.7,Min Temperature,1958-12-01,12,1958,TX
1959-01-01,Texas,30.2,Min Temperature,1959-01-01,1,1959,TX
1959-02-01,Texas,37.3,Min Temperature,1959-02-01,2,1959,TX
1959-03-01,Texas,39.7,Min Temperature,1959-03-01,3,1959,TX
1959-04-01,Texas,50.1,Min Temperature,1959-04-01,4,1959,TX
1959-05-01,Texas,62.6,Min Temperature,1959-05-01,5,1959,TX
1959-06-01,Texas,67.9,Min Temperature,1959-06-01,6,1959,TX
1959-07-01,Texas,68.9,Min Temperature,1959-07-01,7,1959,TX
1959-08-01,Texas,69.8,Min Temperature,1959-08-01,8,1959,TX
1959-09-01,Texas,64.9,Min Temperature,1959-09-01,9,1959,TX
1959-10-01,Texas,52.4,Min Temperature,1959-10-01,10,1959,TX
1959-11-01,Texas,35.5,Min Temperature,1959-11-01,11,1959,TX
1959-12-01,Texas,36.8,Min Temperature,1959-12-01,12,1959,TX
1960-01-01,Texas,33.6,Min Temperature,1960-01-01,1,1960,TX
1960-02-01,Texas,31.3,Min Temperature,1960-02-01,2,1960,TX
1960-03-01,Texas,38.4,Min Temperature,1960-03-01,3,1960,TX
1960-04-01,Texas,53.2,Min Temperature,1960-04-01,4,1960,TX
1960-05-01,Texas,58.0,Min Temperature,1960-05-01,5,1960,TX
1960-06-01,Texas,68.1,Min Temperature,1960-06-01,6,1960,TX
1960-07-01,Texas,70.1,Min Temperature,1960-07-01,7,1960,TX
1960-08-01,Texas,69.9,Min Temperature,1960-08-01,8,1960,TX
1960-09-01,Texas,63.0,Min Temperature,1960-09-01,9,1960,TX
1960-10-01,Texas,56.3,Min Temperature,1960-10-01,10,1960,TX
1960-11-01,Texas,44.1,Min Temperature,1960-11-01,11,1960,TX
1960-12-01,Texas,33.3,Min Temperature,1960-12-01,12,1960,TX
1961-01-01,Texas,29.5,Min Temperature,1961-01-01,1,1961,TX
1961-02-01,Texas,36.8,Min Temperature,1961-02-01,2,1961,TX
1961-03-01,Texas,44.7,Min Temperature,1961-03-01,3,1961,TX
1961-04-01,Texas,49.4,Min Temperature,1961-04-01,4,1961,TX
1961-05-01,Texas,60.3,Min Temperature,1961-05-01,5,1961,TX
1961-06-01,Texas,66.2,Min Temperature,1961-06-01,6,1961,TX
1961-07-01,Texas,68.5,Min Temperature,1961-07-01,7,1961,TX
1961-08-01,Texas,66.7,Min Temperature,1961-08-01,8,1961,TX
1961-09-01,Texas,63.5,Min Temperature,1961-09-01,9,1961,TX
1961-10-01,Texas,52.3,Min Temperature,1961-10-01,10,1961,TX
1961-11-01,Texas,40.5,Min Temperature,1961-11-01,11,1961,TX
1961-12-01,Texas,35.0,Min Temperature,1961-12-01,12,1961,TX
1962-01-01,Texas,26.6,Min Temperature,1962-01-01,1,1962,TX
1962-02-01,Texas,40.8,Min Temperature,1962-02-01,2,1962,TX
1962-03-01,Texas,39.5,Min Temperature,1962-03-01,3,1962,TX
1962-04-01,Texas,52.1,Min Temperature,1962-04-01,4,1962,TX
1962-05-01,Texas,62.5,Min Temperature,1962-05-01,5,1962,TX
1962-06-01,Texas,66.6,Min Temperature,1962-06-01,6,1962,TX
1962-07-01,Texas,70.6,Min Temperature,1962-07-01,7,1962,TX
1962-08-01,Texas,69.7,Min Temperature,1962-08-01,8,1962,TX
1962-09-01,Texas,65.0,Min Temperature,1962-09-01,9,1962,TX
1962-10-01,Texas,57.3,Min Temperature,1962-10-01,10,1962,TX
1962-11-01,Texas,42.7,Min Temperature,1962-11-01,11,1962,TX
1962-12-01,Texas,35.5,Min Temperature,1962-12-01,12,1962,TX
1963-01-01,Texas,25.2,Min Temperature,1963-01-01,1,1963,TX
1963-02-01,Texas,32.8,Min Temperature,1963-02-01,2,1963,TX
1963-03-01,Texas,45.0,Min Temperature,1963-03-01,3,1963,TX
1963-04-01,Texas,57.0,Min Temperature,1963-04-01,4,1963,TX
1963-05-01,Texas,62.2,Min Temperature,1963-05-01,5,1963,TX
1963-06-01,Texas,68.1,Min Temperature,1963-06-01,6,1963,TX
1963-07-01,Texas,71.5,Min Temperature,1963-07-01,7,1963,TX
1963-08-01,Texas,70.3,Min Temperature,1963-08-01,8,1963,TX
1963-09-01,Texas,64.9,Min Temperature,1963-09-01,9,1963,TX
1963-10-01,Texas,56.1,Min Temperature,1963-10-01,10,1963,TX
1963-11-01,Texas,43.8,Min Temperature,1963-11-01,11,1963,TX
1963-12-01,Texas,29.3,Min Temperature,1963-12-01,12,1963,TX
1964-01-01,Texas,30.7,Min Temperature,1964-01-01,1,1964,TX
1964-02-01,Texas,31.4,Min Temperature,1964-02-01,2,1964,TX
1964-03-01,Texas,41.3,Min Temperature,1964-03-01,3,1964,TX
1964-04-01,Texas,54.0,Min Temperature,1964-04-01,4,1964,TX
1964-05-01,Texas,62.3,Min Temperature,1964-05-01,5,1964,TX
1964-06-01,Texas,67.2,Min Temperature,1964-06-01,6,1964,TX
1964-07-01,Texas,71.2,Min Temperature,1964-07-01,7,1964,TX
1964-08-01,Texas,71.2,Min Temperature,1964-08-01,8,1964,TX
1964-09-01,Texas,65.1,Min Temperature,1964-09-01,9,1964,TX
1964-10-01,Texas,50.0,Min Temperature,1964-10-01,10,1964,TX
1964-11-01,Texas,44.8,Min Temperature,1964-11-01,11,1964,TX
1964-12-01,Texas,34.9,Min Temperature,1964-12-01,12,1964,TX
1965-01-01,Texas,36.2,Min Temperature,1965-01-01,1,1965,TX
1965-02-01,Texas,34.1,Min Temperature,1965-02-01,2,1965,TX
1965-03-01,Texas,37.2,Min Temperature,1965-03-01,3,1965,TX
1965-04-01,Texas,55.6,Min Temperature,1965-04-01,4,1965,TX
1965-05-01,Texas,62.5,Min Temperature,1965-05-01,5,1965,TX
1965-06-01,Texas,67.6,Min Temperature,1965-06-01,6,1965,TX
1965-07-01,Texas,70.4,Min Temperature,1965-07-01,7,1965,TX
1965-08-01,Texas,68.4,Min Temperature,1965-08-01,8,1965,TX
1965-09-01,Texas,64.6,Min Temperature,1965-09-01,9,1965,TX
1965-10-01,Texas,51.0,Min Temperature,1965-10-01,10,1965,TX
1965-11-01,Texas,48.6,Min Temperature,1965-11-01,11,1965,TX
1965-12-01,Texas,39.7,Min Temperature,1965-12-01,12,1965,TX
1966-01-01,Texas,29.5,Min Temperature,1966-01-01,1,1966,TX
1966-02-01,Texas,32.6,Min Temperature,1966-02-01,2,1966,TX
1966-03-01,Texas,43.6,Min Temperature,1966-03-01,3,1966,TX
1966-04-01,Texas,52.2,Min Temperature,1966-04-01,4,1966,TX
1966-05-01,Texas,60.3,Min Temperature,1966-05-01,5,1966,TX
1966-06-01,Texas,66.5,Min Temperature,1966-06-01,6,1966,TX
1966-07-01,Texas,72.1,Min Temperature,1966-07-01,7,1966,TX
1966-08-01,Texas,68.7,Min Temperature,1966-08-01,8,1966,TX
1966-09-01,Texas,63.4,Min Temperature,1966-09-01,9,1966,TX
1966-10-01,Texas,49.6,Min Temperature,1966-10-01,10,1966,TX
1966-11-01,Texas,44.9,Min Temperature,1966-11-01,11,1966,TX
1966-12-01,Texas,31.6,Min Temperature,1966-12-01,12,1966,TX
1967-01-01,Texas,32.2,Min Temperature,1967-01-01,1,1967,TX
1967-02-01,Texas,34.2,Min Temperature,1967-02-01,2,1967,TX
1967-03-01,Texas,47.8,Min Temperature,1967-03-01,3,1967,TX
1967-04-01,Texas,58.8,Min Temperature,1967-04-01,4,1967,TX
1967-05-01,Texas,58.3,Min Temperature,1967-05-01,5,1967,TX
1967-06-01,Texas,68.4,Min Temperature,1967-06-01,6,1967,TX
1967-07-01,Texas,69.7,Min Temperature,1967-07-01,7,1967,TX
1967-08-01,Texas,67.1,Min Temperature,1967-08-01,8,1967,TX
1967-09-01,Texas,61.5,Min Temperature,1967-09-01,9,1967,TX
1967-10-01,Texas,50.8,Min Temperature,1967-10-01,10,1967,TX
1967-11-01,Texas,43.5,Min Temperature,1967-11-01,11,1967,TX
1967-12-01,Texas,34.1,Min Temperature,1967-12-01,12,1967,TX
1968-01-01,Texas,35.1,Min Temperature,1968-01-01,1,1968,TX
1968-02-01,Texas,33.6,Min Temperature,1968-02-01,2,1968,TX
1968-03-01,Texas,42.5,Min Temperature,1968-03-01,3,1968,TX
1968-04-01,Texas,52.1,Min Temperature,1968-04-01,4,1968,TX
1968-05-01,Texas,60.2,Min Temperature,1968-05-01,5,1968,TX
1968-06-01,Texas,66.9,Min Temperature,1968-06-01,6,1968,TX
1968-07-01,Texas,68.8,Min Temperature,1968-07-01,7,1968,TX
1968-08-01,Texas,69.0,Min Temperature,1968-08-01,8,1968,TX
1968-09-01,Texas,60.5,Min Temperature,1968-09-01,9,1968,TX
1968-10-01,Texas,54.1,Min Temperature,1968-10-01,10,1968,TX
1968-11-01,Texas,40.5,Min Temperature,1968-11-01,11,1968,TX
1968-12-01,Texas,33.0,Min Temperature,1968-12-01,12,1968,TX
1969-01-01,Texas,36.7,Min Temperature,1969-01-01,1,1969,TX
1969-02-01,Texas,38.1,Min Temperature,1969-02-01,2,1969,TX
1969-03-01,Texas,37.5,Min Temperature,1969-03-01,3,1969,TX
1969-04-01,Texas,53.4,Min Temperature,1969-04-01,4,1969,TX
1969-05-01,Texas,59.2,Min Temperature,1969-05-01,5,1969,TX
1969-06-01,Texas,66.8,Min Temperature,1969-06-01,6,1969,TX
1969-07-01,Texas,72.4,Min Temperature,1969-07-01,7,1969,TX
1969-08-01,Texas,70.5,Min Temperature,1969-08-01,8,1969,TX
1969-09-01,Texas,64.2,Min Temperature,1969-09-01,9,1969,TX
1969-10-01,Texas,53.3,Min Temperature,1969-10-01,10,1969,TX
1969-11-01,Texas,40.3,Min Temperature,1969-11-01,11,1969,TX
1969-12-01,Texas,36.7,Min Temperature,1969-12-01,12,1969,TX
1970-01-01,Texas,29.9,Min Temperature,1970-01-01,1,1970,TX
1970-02-01,Texas,37.2,Min Temperature,1970-02-01,2,1970,TX
1970-03-01,Texas,39.9,Min Temperature,1970-03-01,3,1970,TX
1970-04-01,Texas,52.8,Min Temperature,1970-04-01,4,1970,TX
1970-05-01,Texas,57.8,Min Temperature,1970-05-01,5,1970,TX
1970-06-01,Texas,65.7,Min Temperature,1970-06-01,6,1970,TX
1970-07-01,Texas,69.6,Min Temperature,1970-07-01,7,1970,TX
1970-08-01,Texas,69.5,Min Temperature,1970-08-01,8,1970,TX
1970-09-01,Texas,65.0,Min Temperature,1970-09-01,9,1970,TX
1970-10-01,Texas,50.0,Min Temperature,1970-10-01,10,1970,TX
1970-11-01,Texas,38.0,Min Temperature,1970-11-01,11,1970,TX
1970-12-01,Texas,39.9,Min Temperature,1970-12-01,12,1970,TX
1971-01-01,Texas,34.4,Min Temperature,1971-01-01,1,1971,TX
1971-02-01,Texas,35.5,Min Temperature,1971-02-01,2,1971,TX
1971-03-01,Texas,41.2,Min Temperature,1971-03-01,3,1971,TX
1971-04-01,Texas,50.6,Min Temperature,1971-04-01,4,1971,TX
1971-05-01,Texas,59.2,Min Temperature,1971-05-01,5,1971,TX
1971-06-01,Texas,68.3,Min Temperature,1971-06-01,6,1971,TX
1971-07-01,Texas,70.0,Min Temperature,1971-07-01,7,1971,TX
1971-08-01,Texas,66.8,Min Temperature,1971-08-01,8,1971,TX
1971-09-01,Texas,63.8,Min Temperature,1971-09-01,9,1971,TX
1971-10-01,Texas,55.9,Min Temperature,1971-10-01,10,1971,TX
1971-11-01,Texas,43.6,Min Temperature,1971-11-01,11,1971,TX
1971-12-01,Texas,40.2,Min Temperature,1971-12-01,12,1971,TX
1972-01-01,Texas,33.6,Min Temperature,1972-01-01,1,1972,TX
1972-02-01,Texas,36.1,Min Temperature,1972-02-01,2,1972,TX
1972-03-01,Texas,46.8,Min Temperature,1972-03-01,3,1972,TX
1972-04-01,Texas,54.7,Min Temperature,1972-04-01,4,1972,TX
1972-05-01,Texas,59.1,Min Temperature,1972-05-01,5,1972,TX
1972-06-01,Texas,67.1,Min Temperature,1972-06-01,6,1972,TX
1972-07-01,Texas,68.7,Min Temperature,1972-07-01,7,1972,TX
1972-08-01,Texas,67.9,Min Temperature,1972-08-01,8,1972,TX
1972-09-01,Texas,66.0,Min Temperature,1972-09-01,9,1972,TX
1972-10-01,Texas,54.1,Min Temperature,1972-10-01,10,1972,TX
1972-11-01,Texas,37.8,Min Temperature,1972-11-01,11,1972,TX
1972-12-01,Texas,31.3,Min Temperature,1972-12-01,12,1972,TX
1973-01-01,Texas,30.3,Min Temperature,1973-01-01,1,1973,TX
1973-02-01,Texas,35.0,Min Temperature,1973-02-01,2,1973,TX
1973-03-01,Texas,46.0,Min Temperature,1973-03-01,3,1973,TX
1973-04-01,Texas,48.3,Min Temperature,1973-04-01,4,1973,TX
1973-05-01,Texas,57.5,Min Temperature,1973-05-01,5,1973,TX
1973-06-01,Texas,65.6,Min Temperature,1973-06-01,6,1973,TX
1973-07-01,Texas,69.6,Min Temperature,1973-07-01,7,1973,TX
1973-08-01,Texas,67.3,Min Temperature,1973-08-01,8,1973,TX
1973-09-01,Texas,64.2,Min Temperature,1973-09-01,9,1973,TX
1973-10-01,Texas,55.2,Min Temperature,1973-10-01,10,1973,TX
1973-11-01,Texas,47.2,Min Temperature,1973-11-01,11,1973,TX
1973-12-01,Texas,32.7,Min Temperature,1973-12-01,12,1973,TX
1974-01-01,Texas,33.0,Min Temperature,1974-01-01,1,1974,TX
1974-02-01,Texas,35.2,Min Temperature,1974-02-01,2,1974,TX
1974-03-01,Texas,49.5,Min Temperature,1974-03-01,3,1974,TX
1974-04-01,Texas,52.2,Min Temperature,1974-04-01,4,1974,TX
1974-05-01,Texas,63.3,Min Temperature,1974-05-01,5,1974,TX
1974-06-01,Texas,65.5,Min Temperature,1974-06-01,6,1974,TX
1974-07-01,Texas,69.4,Min Temperature,1974-07-01,7,1974,TX
1974-08-01,Texas,68.1,Min Temperature,1974-08-01,8,1974,TX
1974-09-01,Texas,59.1,Min Temperature,1974-09-01,9,1974,TX
1974-10-01,Texas,53.8,Min Temperature,1974-10-01,10,1974,TX
1974-11-01,Texas,42.3,Min Temperature,1974-11-01,11,1974,TX
1974-12-01,Texas,34.2,Min Temperature,1974-12-01,12,1974,TX
1975-01-01,Texas,35.4,Min Temperature,1975-01-01,1,1975,TX
1975-02-01,Texas,35.2,Min Temperature,1975-02-01,2,1975,TX
1975-03-01,Texas,41.8,Min Temperature,1975-03-01,3,1975,TX
1975-04-01,Texas,51.1,Min Temperature,1975-04-01,4,1975,TX
1975-05-01,Texas,59.7,Min Temperature,1975-05-01,5,1975,TX
1975-06-01,Texas,66.7,Min Temperature,1975-06-01,6,1975,TX
1975-07-01,Texas,68.2,Min Temperature,1975-07-01,7,1975,TX
1975-08-01,Texas,68.4,Min Temperature,1975-08-01,8,1975,TX
1975-09-01,Texas,59.5,Min Temperature,1975-09-01,9,1975,TX
1975-10-01,Texas,51.7,Min Temperature,1975-10-01,10,1975,TX
1975-11-01,Texas,41.4,Min Temperature,1975-11-01,11,1975,TX
1975-12-01,Texas,34.6,Min Temperature,1975-12-01,12,1975,TX
1976-01-01,Texas,30.2,Min Temperature,1976-01-01,1,1976,TX
1976-02-01,Texas,41.3,Min Temperature,1976-02-01,2,1976,TX
1976-03-01,Texas,45.2,Min Temperature,1976-03-01,3,1976,TX
1976-04-01,Texas,53.3,Min Temperature,1976-04-01,4,1976,TX
1976-05-01,Texas,56.0,Min Temperature,1976-05-01,5,1976,TX
1976-06-01,Texas,65.7,Min Temperature,1976-06-01,6,1976,TX
1976-07-01,Texas,68.0,Min Temperature,1976-07-01,7,1976,TX
1976-08-01,Texas,67.0,Min Temperature,1976-08-01,8,1976,TX
1976-09-01,Texas,62.7,Min Temperature,1976-09-01,9,1976,TX
1976-10-01,Texas,45.9,Min Temperature,1976-10-01,10,1976,TX
1976-11-01,Texas,36.0,Min Temperature,1976-11-01,11,1976,TX
1976-12-01,Texas,31.4,Min Temperature,1976-12-01,12,1976,TX
1977-01-01,Texas,27.3,Min Temperature,1977-01-01,1,1977,TX
1977-02-01,Texas,36.5,Min Temperature,1977-02-01,2,1977,TX
1977-03-01,Texas,43.3,Min Temperature,1977-03-01,3,1977,TX
1977-04-01,Texas,51.8,Min Temperature,1977-04-01,4,1977,TX
1977-05-01,Texas,62.7,Min Temperature,1977-05-01,5,1977,TX
1977-06-01,Texas,68.1,Min Temperature,1977-06-01,6,1977,TX
1977-07-01,Texas,70.6,Min Temperature,1977-07-01,7,1977,TX
1977-08-01,Texas,71.2,Min Temperature,1977-08-01,8,1977,TX
1977-09-01,Texas,67.2,Min Temperature,1977-09-01,9,1977,TX
1977-10-01,Texas,54.0,Min Temperature,1977-10-01,10,1977,TX
1977-11-01,Texas,43.4,Min Temperature,1977-11-01,11,1977,TX
1977-12-01,Texas,35.5,Min Temperature,1977-12-01,12,1977,TX
1978-01-01,Texas,27.8,Min Temperature,1978-01-01,1,1978,TX
1978-02-01,Texas,30.3,Min Temperature,1978-02-01,2,1978,TX
1978-03-01,Texas,41.3,Min Temperature,1978-03-01,3,1978,TX
1978-04-01,Texas,54.2,Min Temperature,1978-04-01,4,1978,TX
1978-05-01,Texas,61.5,Min Temperature,1978-05-01,5,1978,TX
1978-06-01,Texas,68.2,Min Temperature,1978-06-01,6,1978,TX
1978-07-01,Texas,71.7,Min Temperature,1978-07-01,7,1978,TX
1978-08-01,Texas,69.2,Min Temperature,1978-08-01,8,1978,TX
1978-09-01,Texas,65.7,Min Temperature,1978-09-01,9,1978,TX
1978-10-01,Texas,52.2,Min Temperature,1978-10-01,10,1978,TX
1978-11-01,Texas,46.5,Min Temperature,1978-11-01,11,1978,TX
1978-12-01,Texas,33.1,Min Temperature,1978-12-01,12,1978,TX
1979-01-01,Texas,27.7,Min Temperature,1979-01-01,1,1979,TX
1979-02-01,Texas,33.8,Min Temperature,1979-02-01,2,1979,TX
1979-03-01,Texas,44.9,Min Temperature,1979-03-01,3,1979,TX
1979-04-01,Texas,52.5,Min Temperature,1979-04-01,4,1979,TX
1979-05-01,Texas,57.8,Min Temperature,1979-05-01,5,1979,TX
1979-06-01,Texas,65.7,Min Temperature,1979-06-01,6,1979,TX
1979-07-01,Texas,70.6,Min Temperature,1979-07-01,7,1979,TX
1979-08-01,Texas,67.8,Min Temperature,1979-08-01,8,1979,TX
1979-09-01,Texas,60.9,Min Temperature,1979-09-01,9,1979,TX
1979-10-01,Texas,53.3,Min Temperature,1979-10-01,10,1979,TX
1979-11-01,Texas,38.0,Min Temperature,1979-11-01,11,1979,TX
1979-12-01,Texas,34.9,Min Temperature,1979-12-01,12,1979,TX
1980-01-01,Texas,35.6,Min Temperature,1980-01-01,1,1980,TX
1980-02-01,Texas,34.9,Min Temperature,1980-02-01,2,1980,TX
1980-03-01,Texas,41.3,Min Temperature,1980-03-01,3,1980,TX
1980-04-01,Texas,47.9,Min Temperature,1980-04-01,4,1980,TX
1980-05-01,Texas,60.5,Min Temperature,1980-05-01,5,1980,TX
1980-06-01,Texas,70.4,Min Temperature,1980-06-01,6,1980,TX
1980-07-01,Texas,72.4,Min Temperature,1980-07-01,7,1980,TX
1980-08-01,Texas,70.9,Min Temperature,1980-08-01,8,1980,TX
1980-09-01,Texas,66.6,Min Temperature,1980-09-01,9,1980,TX
1980-10-01,Texas,50.4,Min Temperature,1980-10-01,10,1980,TX
1980-11-01,Texas,39.8,Min Temperature,1980-11-01,11,1980,TX
1980-12-01,Texas,37.2,Min Temperature,1980-12-01,12,1980,TX
1981-01-01,Texas,34.1,Min Temperature,1981-01-01,1,1981,TX
1981-02-01,Texas,37.2,Min Temperature,1981-02-01,2,1981,TX
1981-03-01,Texas,44.1,Min Temperature,1981-03-01,3,1981,TX
1981-04-01,Texas,56.7,Min Temperature,1981-04-01,4,1981,TX
1981-05-01,Texas,59.1,Min Temperature,1981-05-01,5,1981,TX
1981-06-01,Texas,68.4,Min Temperature,1981-06-01,6,1981,TX
1981-07-01,Texas,71.1,Min Temperature,1981-07-01,7,1981,TX
1981-08-01,Texas,68.6,Min Temperature,1981-08-01,8,1981,TX
1981-09-01,Texas,62.8,Min Temperature,1981-09-01,9,1981,TX
1981-10-01,Texas,55.5,Min Temperature,1981-10-01,10,1981,TX
1981-11-01,Texas,43.8,Min Temperature,1981-11-01,11,1981,TX
1981-12-01,Texas,35.5,Min Temperature,1981-12-01,12,1981,TX
1982-01-01,Texas,32.0,Min Temperature,1982-01-01,1,1982,TX
1982-02-01,Texas,34.4,Min Temperature,1982-02-01,2,1982,TX
1982-03-01,Texas,46.9,Min Temperature,1982-03-01,3,1982,TX
1982-04-01,Texas,52.0,Min Temperature,1982-04-01,4,1982,TX
1982-05-01,Texas,60.6,Min Temperature,1982-05-01,5,1982,TX
1982-06-01,Texas,66.6,Min Temperature,1982-06-01,6,1982,TX
1982-07-01,Texas,70.9,Min Temperature,1982-07-01,7,1982,TX
1982-08-01,Texas,70.8,Min Temperature,1982-08-01,8,1982,TX
1982-09-01,Texas,63.7,Min Temperature,1982-09-01,9,1982,TX
1982-10-01,Texas,52.6,Min Temperature,1982-10-01,10,1982,TX
1982-11-01,Texas,43.6,Min Temperature,1982-11-01,11,1982,TX
1982-12-01,Texas,36.6,Min Temperature,1982-12-01,12,1982,TX
1983-01-01,Texas,32.8,Min Temperature,1983-01-01,1,1983,TX
1983-02-01,Texas,37.0,Min Temperature,1983-02-01,2,1983,TX
1983-03-01,Texas,42.8,Min Temperature,1983-03-01,3,1983,TX
1983-04-01,Texas,47.2,Min Temperature,1983-04-01,4,1983,TX
1983-05-01,Texas,57.8,Min Temperature,1983-05-01,5,1983,TX
1983-06-01,Texas,64.7,Min Temperature,1983-06-01,6,1983,TX
1983-07-01,Texas,70.3,Min Temperature,1983-07-01,7,1983,TX
1983-08-01,Texas,70.5,Min Temperature,1983-08-01,8,1983,TX
1983-09-01,Texas,64.0,Min Temperature,1983-09-01,9,1983,TX
1983-10-01,Texas,55.6,Min Temperature,1983-10-01,10,1983,TX
1983-11-01,Texas,45.1,Min Temperature,1983-11-01,11,1983,TX
1983-12-01,Texas,26.9,Min Temperature,1983-12-01,12,1983,TX
1984-01-01,Texas,30.4,Min Temperature,1984-01-01,1,1984,TX
1984-02-01,Texas,35.7,Min Temperature,1984-02-01,2,1984,TX
1984-03-01,Texas,43.6,Min Temperature,1984-03-01,3,1984,TX
1984-04-01,Texas,49.8,Min Temperature,1984-04-01,4,1984,TX
1984-05-01,Texas,60.6,Min Temperature,1984-05-01,5,1984,TX
1984-06-01,Texas,68.4,Min Temperature,1984-06-01,6,1984,TX
1984-07-01,Texas,69.2,Min Temperature,1984-07-01,7,1984,TX
1984-08-01,Texas,69.3,Min Temperature,1984-08-01,8,1984,TX
1984-09-01,Texas,61.5,Min Temperature,1984-09-01,9,1984,TX
1984-10-01,Texas,55.7,Min Temperature,1984-10-01,10,1984,TX
1984-11-01,Texas,42.9,Min Temperature,1984-11-01,11,1984,TX
1984-12-01,Texas,42.6,Min Temperature,1984-12-01,12,1984,TX
1985-01-01,Texas,28.6,Min Temperature,1985-01-01,1,1985,TX
1985-02-01,Texas,34.7,Min Temperature,1985-02-01,2,1985,TX
1985-03-01,Texas,48.6,Min Temperature,1985-03-01,3,1985,TX
1985-04-01,Texas,54.2,Min Temperature,1985-04-01,4,1985,TX
1985-05-01,Texas,61.2,Min Temperature,1985-05-01,5,1985,TX
1985-06-01,Texas,66.5,Min Temperature,1985-06-01,6,1985,TX
1985-07-01,Texas,68.7,Min Temperature,1985-07-01,7,1985,TX
1985-08-01,Texas,70.2,Min Temperature,1985-08-01,8,1985,TX
1985-09-01,Texas,64.1,Min Temperature,1985-09-01,9,1985,TX
1985-10-01,Texas,56.2,Min Temperature,1985-10-01,10,1985,TX
1985-11-01,Texas,46.3,Min Temperature,1985-11-01,11,1985,TX
1985-12-01,Texas,30.7,Min Temperature,1985-12-01,12,1985,TX
1986-01-01,Texas,34.3,Min Temperature,1986-01-01,1,1986,TX
1986-02-01,Texas,40.2,Min Temperature,1986-02-01,2,1986,TX
1986-03-01,Texas,45.3,Min Temperature,1986-03-01,3,1986,TX
1986-04-01,Texas,56.0,Min Temperature,1986-04-01,4,1986,TX
1986-05-01,Texas,60.6,Min Temperature,1986-05-01,5,1986,TX
1986-06-01,Texas,68.1,Min Temperature,1986-06-01,6,1986,TX
1986-07-01,Texas,70.5,Min Temperature,1986-07-01,7,1986,TX
1986-08-01,Texas,69.3,Min Temperature,1986-08-01,8,1986,TX
1986-09-01,Texas,67.4,Min Temperature,1986-09-01,9,1986,TX
1986-10-01,Texas,54.1,Min Temperature,1986-10-01,10,1986,TX
1986-11-01,Texas,43.1,Min Temperature,1986-11-01,11,1986,TX
1986-12-01,Texas,36.8,Min Temperature,1986-12-01,12,1986,TX
1987-01-01,Texas,33.0,Min Temperature,1987-01-01,1,1987,TX
1987-02-01,Texas,40.1,Min Temperature,1987-02-01,2,1987,TX
1987-03-01,Texas,40.2,Min Temperature,1987-03-01,3,1987,TX
1987-04-01,Texas,47.1,Min Temperature,1987-04-01,4,1987,TX
1987-05-01,Texas,61.0,Min Temperature,1987-05-01,5,1987,TX
1987-06-01,Texas,66.6,Min Temperature,1987-06-01,6,1987,TX
1987-07-01,Texas,69.5,Min Temperature,1987-07-01,7,1987,TX
1987-08-01,Texas,70.3,Min Temperature,1987-08-01,8,1987,TX
1987-09-01,Texas,62.1,Min Temperature,1987-09-01,9,1987,TX
1987-10-01,Texas,51.7,Min Temperature,1987-10-01,10,1987,TX
1987-11-01,Texas,42.0,Min Temperature,1987-11-01,11,1987,TX
1987-12-01,Texas,35.3,Min Temperature,1987-12-01,12,1987,TX
1988-01-01,Texas,30.2,Min Temperature,1988-01-01,1,1988,TX
1988-02-01,Texas,35.2,Min Temperature,1988-02-01,2,1988,TX
1988-03-01,Texas,41.7,Min Temperature,1988-03-01,3,1988,TX
1988-04-01,Texas,49.0,Min Temperature,1988-04-01,4,1988,TX
1988-05-01,Texas,58.4,Min Temperature,1988-05-01,5,1988,TX
1988-06-01,Texas,65.8,Min Temperature,1988-06-01,6,1988,TX
